compound_id,target_id,target_family,molecular_weight,alogP,HBD,HBA,rotatable_bonds,TPSA,assay_type,assay_pH,assay_temp_C,data_source,assay_confidence,pKd,interaction,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,prot_emb1,prot_emb2,prot_emb3,prot_emb4,prot_emb5,prot_emb6,prot_emb7,prot_emb8
CMPD_10612,TRG_2012,IonChannel,511.071,-0.194,1,5,5,218.607,Binding Assay,7.61,24.4,BindingDB,0.523,5.881,0,0.4328,0.4615,-1.256,-1.1181,1.512,-0.2794,0.2678,-0.7467,-1.2083,2.2522,1.3087,0.1946,-0.0874,0.774,-0.1509,-0.441,2.1435,1.3337,-0.4949,-0.8744,0.4972,0.7397,0.0208,1.3356
CMPD_10613,TRG_2013,Kinase,360.923,1.33,1,4,0,71.22,HTS,7.87,24.7,InHouse,0.307,5.909,0,0.2121,0.0754,-0.2844,0.2411,0.3515,0.6382,0.1413,-0.1048,1.9976,0.6371,-0.3707,1.5707,0.8438,-0.8327,-0.4739,0.191,-0.1472,-0.408,-0.7392,1.5237,-0.1473,2.3648,1.8863,0.1769
CMPD_10614,TRG_2014,Enzyme,320.774,2.35,0,3,7,87.824,SPR,7.68,24.2,ChEMBL,0.607,7.023,1,-1.1819,-0.0812,-1.3481,-0.9992,-0.2341,0.8406,-0.8213,2.3064,0.1473,-1.5574,0.9708,0.0323,-0.5046,0.9751,-1.5865,0.4445,0.8257,-0.6344,-0.4582,-0.8497,-0.2471,-2.6751,-0.1283,1.0622
CMPD_10615,TRG_2015,Enzyme,364.774,-0.109,0,4,4,88.839,HTS,7.56,23.0,ChEMBL,0.564,6.307,0,-0.9003,1.7438,0.401,-1.2662,-1.4263,0.5749,1.4898,-1.1731,1.2771,2.1129,0.9945,-0.658,0.2018,0.0818,-0.3253,0.8053,-1.57,-1.0065,-0.0428,-1.2868,-0.5447,-1.2998,0.0024,-2.0331
CMPD_10616,TRG_2016,Kinase,242.23,0.841,3,2,1,41.86,SPR,7.61,27.2,ChEMBL,0.677,5.651,0,-0.3574,-0.2476,-1.0693,0.2219,1.9157,-1.1566,-0.4611,0.3177,-0.5586,-0.7429,0.964,-0.8562,-0.2317,-0.7463,1.1554,0.0039,1.1058,-0.0736,-1.6121,0.315,-0.6602,-1.4058,0.4947,0.8602
CMPD_10617,TRG_2017,GPCR,272.271,0.693,0,3,8,46.659,Functional Assay,7.83,27.8,InHouse,0.685,6.174,0,0.8833,0.5278,-0.4535,0.0753,-0.437,0.0037,-2.0878,0.0925,0.8059,-0.0861,-0.3572,0.5767,-0.8607,-0.0981,1.3367,-0.009,1.2427,-0.3168,0.2651,1.2,0.3892,0.7243,-2.4649,-1.2095
CMPD_10618,TRG_2018,Enzyme,446.033,2.873,2,5,3,107.952,Binding Assay,7.39,28.1,ChEMBL,0.343,6.07,0,0.8124,1.1611,0.7287,-0.7034,-0.3532,-0.0923,-0.141,-1.2818,-1.9452,-0.2766,0.054,0.9551,-0.0951,-1.078,-0.2972,-0.1969,-0.7872,0.2832,0.3617,-0.161,-0.277,1.1276,-0.4096,-0.1669
CMPD_10619,TRG_2019,Transporter,297.448,2.625,1,5,1,65.539,Binding Assay,7.18,26.0,ChEMBL,0.637,6.373,0,-0.0011,-1.7715,0.9245,0.0718,-0.4112,0.8433,0.6492,-0.2583,-0.1788,-1.0651,0.3617,0.8989,0.1899,0.255,-0.4568,0.8518,-0.1165,-1.2599,-0.9367,0.8949,-0.0459,-0.1118,-0.144,-1.4621
CMPD_10620,TRG_2020,Kinase,266.247,1.201,2,2,2,65.616,HTS,6.38,26.8,BindingDB,0.894,9.254,1,-1.1648,1.2642,1.4068,-0.0756,1.0083,-0.3497,-1.4834,-0.3807,1.7317,1.0947,-1.5094,-1.3318,-0.1716,0.3559,1.823,1.5662,-1.4181,0.789,1.6136,-1.8494,-1.8509,0.1824,1.2044,0.1746
CMPD_10621,TRG_2021,Kinase,392.932,2.818,1,4,7,100.717,Binding Assay,7.39,24.0,Literature,0.52,9.172,1,-3.2835,-0.3651,-1.0398,-0.2962,-0.4185,0.4969,-1.5099,-0.1016,-1.5543,-1.165,1.5184,0.5781,-1.6386,-0.0664,0.2529,-0.68,-1.113,1.4868,-0.6184,-0.6065,-0.3696,0.9612,-0.5515,0.8483
CMPD_10622,TRG_2022,GPCR,444.856,1.516,0,6,4,163.904,Binding Assay,7.82,20.3,BindingDB,0.62,7.603,1,0.1705,-0.543,0.921,-2.3248,0.5628,-1.3127,-0.3278,1.0594,0.9131,0.664,-0.1181,-0.5837,0.4323,0.092,-0.7178,-2.8022,-1.1244,-0.4167,1.1887,-3.0397,-0.8569,-1.0225,-0.6083,2.0862
CMPD_10623,TRG_2023,GPCR,407.516,2.011,0,6,4,149.13,SPR,6.54,20.2,InHouse,0.886,6.687,1,0.2993,0.1966,-0.4396,2.4459,0.8684,0.2164,0.5589,-2.2963,0.2293,-2.8866,0.0954,0.6116,-1.328,-1.1432,0.5037,-1.3474,-1.0453,-0.4333,-1.1296,0.4379,-1.4751,-0.0159,-0.1885,1.0018
CMPD_10624,TRG_2024,IonChannel,429.684,5.512,5,6,3,67.565,SPR,7.06,22.4,InHouse,0.905,8.201,1,0.9837,0.0782,0.9848,-0.226,0.542,-1.3004,-2.0805,0.7904,-0.1724,1.8583,0.1854,0.7886,-0.517,0.2203,-0.4489,-0.606,0.7672,-1.0187,-0.9583,-1.1857,0.1742,-0.1056,-0.5016,0.0172
CMPD_10625,TRG_2025,GPCR,289.456,4.913,1,6,2,63.093,Binding Assay,7.46,24.4,BindingDB,0.567,6.627,1,-0.3762,1.4177,1.4471,-1.1665,-0.204,0.668,-1.5028,1.9971,-0.5748,0.065,0.1364,1.0145,-0.5783,1.3361,2.501,1.3668,0.6283,-1.0816,0.242,-0.2039,0.1944,-0.0132,-0.4721,-1.4102
CMPD_10626,TRG_2026,GPCR,236.255,0.161,1,6,5,120.899,Binding Assay,8.11,21.2,InHouse,0.176,7.75,1,-0.6628,0.5719,-0.749,0.4819,-0.2363,1.1967,1.5015,0.1106,-0.1489,2.0904,-1.1524,0.4421,1.9366,-0.8183,0.8479,0.2082,0.7254,0.0502,2.1066,-0.356,0.3285,-0.0977,-1.789,-0.1714
CMPD_10627,TRG_2027,Transporter,470.107,3.994,0,2,2,152.793,Functional Assay,6.5,21.6,InHouse,0.41,6.662,1,-0.3931,-0.72,-0.0058,-0.6941,0.2117,1.2477,-0.4384,-0.186,-0.0428,-0.3166,1.3525,-0.1527,0.4834,0.6134,-0.185,0.7239,-0.2832,1.3272,0.3682,-0.1709,0.1958,-0.4625,-0.4566,0.245
CMPD_10628,TRG_2028,Kinase,324.186,3.961,2,3,4,110.635,Binding Assay,7.68,23.9,ChEMBL,0.878,9.218,1,0.7581,-0.5336,0.0254,-1.1867,1.2127,0.189,-0.3143,0.1038,-0.5518,1.1901,0.3414,0.9481,0.1253,0.6437,-0.6417,-0.4679,-1.3733,1.1414,-0.7624,-1.3461,0.4441,1.4284,0.7824,0.1527
CMPD_10629,TRG_2029,GPCR,329.933,0.433,0,4,6,108.539,SPR,6.99,27.6,ChEMBL,0.638,7.903,1,-0.0532,-0.3867,0.7888,-1.9569,-0.0578,-1.6584,1.337,-0.0481,-0.0459,1.0404,-0.7153,0.3595,0.232,-2.2656,-1.0738,-0.3058,-0.342,-0.6659,0.4635,0.8649,-0.2017,0.3295,-0.6796,2.0915
CMPD_10630,TRG_2030,Transporter,456.256,3.974,0,5,3,126.41,Binding Assay,6.8,26.0,ChEMBL,0.444,5.746,0,1.6968,0.4107,1.3664,-0.3191,1.4402,0.4345,2.3398,1.8265,0.6725,-0.6685,0.9454,0.728,-0.5873,0.1009,-1.1142,-0.5601,-0.6227,0.1986,0.197,0.3406,0.2171,0.0349,0.4147,1.2846
CMPD_10631,TRG_2031,Enzyme,394.498,5.268,0,6,5,116.708,HTS,6.65,22.4,BindingDB,0.726,6.377,0,-0.3733,-1.4726,-0.3842,-0.644,-1.757,0.6708,0.0407,0.318,0.599,0.2316,2.3169,0.4076,0.2748,2.0027,-0.244,-0.5115,1.1934,1.0298,0.4294,-0.652,0.2827,-0.8835,-0.1115,-0.1481
CMPD_10632,TRG_2032,IonChannel,386.471,0.479,0,3,3,99.785,SPR,6.81,25.1,Literature,0.828,7.117,1,-1.5412,-1.5193,-0.8728,0.4472,-0.7513,-1.1442,-1.3522,-0.1703,1.0413,1.1828,0.5588,0.0717,-0.2009,-0.2632,-0.3857,-1.4036,-0.8494,-0.9932,0.1089,0.2125,0.0406,1.245,1.3533,-0.6845
CMPD_10633,TRG_2033,IonChannel,523.2,0.848,2,6,4,191.189,Functional Assay,7.5,21.0,ChEMBL,0.632,5.059,0,-0.0395,0.1821,-0.0845,-0.4519,-0.7953,0.4688,-0.2832,-0.2825,0.6733,1.1353,0.8147,0.9452,1.7827,1.3062,0.4116,-0.8423,-0.1615,-0.4134,-0.5866,2.723,1.4912,0.1877,-1.1766,0.006
CMPD_10634,TRG_2034,Kinase,298.519,4.332,1,5,2,73.764,Binding Assay,7.06,22.4,ChEMBL,0.246,6.333,0,-1.1885,-0.8621,1.6187,-0.694,-0.4826,1.568,1.6054,-1.4424,-0.0534,-2.477,-0.1891,-1.6566,-0.8519,-0.2295,0.1022,-0.8812,0.4651,-0.9819,-0.208,0.9754,0.5653,3.2063,1.0287,0.544
CMPD_10635,TRG_2035,GPCR,424.227,2.989,0,6,8,122.75,Functional Assay,7.63,20.0,Literature,0.715,7.31,1,0.882,0.5574,-0.106,1.3548,0.4956,-0.0114,0.4826,0.5141,-0.4987,-0.3287,-0.1431,-0.6197,-1.4168,0.1829,-0.818,0.4198,0.189,1.8847,0.5751,-1.3221,2.4002,-0.4691,-0.8053,0.2825
CMPD_10636,TRG_2036,IonChannel,354.561,3.493,2,2,4,135.782,Binding Assay,6.53,26.3,BindingDB,0.612,4.147,0,1.6864,-0.2978,0.0757,0.3468,0.4304,0.2184,-0.1408,-0.5417,-1.1119,1.1951,0.849,1.6598,0.07,-0.0103,0.3879,1.4999,-0.5546,-0.6087,1.4495,-0.3488,0.279,0.9627,0.0009,-0.8425
CMPD_10637,TRG_2037,Kinase,371.487,3.113,0,4,5,98.335,Binding Assay,7.62,24.2,BindingDB,0.654,9.407,1,-0.4041,-0.1515,-0.7274,2.0656,-2.8822,1.1497,0.7907,-0.81,2.8579,-0.0822,1.8039,-1.5271,-0.1108,-1.2441,-1.4284,-1.5728,-0.7039,0.821,1.4983,-0.1219,-1.8131,-0.3695,-1.0431,-0.8801
CMPD_10638,TRG_2038,GPCR,472.277,3.203,2,6,3,138.854,SPR,7.46,24.5,Literature,0.984,9.014,1,-2.9455,1.0357,0.1618,-0.5435,-1.0297,1.7974,0.6798,-0.8025,-0.4775,-0.5136,0.8187,-0.0467,-0.5317,-0.5127,-0.6258,-0.8163,-0.2382,-0.0837,-0.3412,-0.3727,-1.0944,-0.0263,-1.0595,0.9548
CMPD_10639,TRG_2039,GPCR,390.627,0.112,0,7,4,102.86,Functional Assay,6.3,27.4,BindingDB,0.886,6.466,0,-0.6782,0.9012,-0.5344,0.2281,-1.2483,-0.2911,-1.0978,1.2152,-0.126,0.1688,-2.0136,2.5746,-1.4248,0.0323,0.2913,-1.2303,0.2367,-1.5571,0.1187,-0.0311,0.3457,0.3587,1.3416,-0.866
CMPD_10640,TRG_2040,Kinase,393.064,4.385,1,3,6,114.346,SPR,8.1,22.0,InHouse,0.391,7.019,1,-0.7157,-0.5637,0.2883,-1.7484,0.7764,-1.8105,0.5672,-1.3914,-0.8931,-1.5755,-0.7006,0.1708,-1.1518,0.341,0.1997,0.5523,-1.9031,1.175,-0.5376,1.0162,0.2255,-0.6868,-0.6422,-1.4027
CMPD_10641,TRG_2041,GPCR,435.801,4.605,0,7,3,117.767,Binding Assay,7.4,26.4,ChEMBL,0.328,6.733,1,0.1439,0.654,1.868,-1.2258,-1.5437,-0.6194,-0.6647,0.471,-0.1966,0.6292,0.1667,-0.6863,-0.9162,-1.4558,0.3957,-0.2119,1.513,-0.3887,0.8698,-1.4645,-0.642,-0.3347,-0.5285,-0.5268
CMPD_10642,TRG_2042,Kinase,320.804,2.087,1,5,5,74.807,Binding Assay,7.66,31.0,ChEMBL,0.889,8.284,1,0.8043,1.3556,-0.303,-1.0319,-0.3604,-0.7708,1.3425,-0.6253,-1.2751,0.0539,-1.6589,-1.0639,0.4124,-0.5893,1.5184,-0.0767,2.3859,0.3654,1.1849,0.5303,0.457,-0.0731,1.2826,-1.5314
CMPD_10643,TRG_2043,GPCR,282.863,2.422,1,9,6,56.541,HTS,7.89,22.1,BindingDB,0.953,6.927,1,-0.609,0.3051,-0.8172,0.229,0.9794,-1.7527,0.5841,-0.6517,-0.0987,-0.0931,1.7303,0.3617,1.892,-1.0791,0.1887,0.6781,-0.3428,1.8959,-0.0631,-0.5202,-0.6912,-0.8178,0.9566,0.9764
CMPD_10644,TRG_2044,Kinase,266.415,-0.256,0,4,4,73.027,Functional Assay,7.78,20.3,BindingDB,0.776,8.706,1,-0.432,-1.1933,0.6046,1.2301,1.1744,0.7035,0.894,0.3716,-0.5605,0.2804,0.3311,1.5949,0.6544,-0.5346,-0.8554,0.4568,1.1369,-0.3011,-0.3838,-1.212,1.5477,-0.9915,0.8573,-1.5659
CMPD_10645,TRG_2045,Enzyme,192.691,3.426,0,3,3,98.537,Functional Assay,7.12,21.2,Literature,0.732,9.237,1,0.3346,0.8967,1.0686,-0.4808,-0.5046,0.5903,-0.974,-0.6442,0.0504,1.7098,0.0393,0.1221,0.3953,0.3033,0.7384,-0.1412,-0.3095,-0.8726,1.3176,0.0175,-0.8377,1.7207,-0.6598,0.4511
CMPD_10646,TRG_2046,IonChannel,514.497,3.53,0,4,5,179.297,Functional Assay,7.64,26.2,Literature,0.175,5.985,0,-0.1563,0.1062,0.707,-0.7415,0.0553,-0.6454,-2.0772,0.3132,0.9472,0.7894,0.3857,0.5268,0.2345,0.8815,-0.9164,1.3422,1.604,-0.2063,-0.5625,0.925,-0.2003,1.6025,-0.5065,0.4071
CMPD_10647,TRG_2047,Transporter,261.743,2.388,1,8,2,15.356,Binding Assay,6.11,30.2,Literature,0.338,8.576,1,0.0309,-0.6452,-0.486,0.0143,-2.4208,0.5402,1.0144,-1.3633,0.429,0.6371,0.971,0.1269,2.6058,-0.079,0.3898,0.5999,-0.9358,1.4156,0.5376,1.6308,0.3835,0.262,0.6259,0.1749
CMPD_10648,TRG_2048,Transporter,332.3,4.524,1,6,7,82.524,SPR,7.44,30.1,ChEMBL,0.927,4.628,0,-1.6121,1.3057,-0.6644,0.6205,-1.0483,2.3276,0.6994,0.792,-0.3792,1.876,1.1414,0.3997,0.5588,-0.1446,1.1855,-0.7952,1.6275,-0.5963,1.4718,-0.7283,-0.2826,-0.1642,0.7751,2.5798
CMPD_10649,TRG_2049,GPCR,327.855,1.899,1,3,4,72.823,Binding Assay,8.24,27.5,Literature,0.604,5.774,0,-0.0064,1.1741,-0.3566,-0.2469,0.4176,-0.8056,0.1477,-1.1374,0.3923,0.1985,-0.301,-2.0399,1.6176,1.9634,-0.9922,-0.481,-0.3053,-0.8465,0.9102,-0.1774,-1.0181,0.7592,0.0401,-0.6472
CMPD_10650,TRG_2050,Kinase,374.593,3.516,0,4,3,49.885,Functional Assay,6.78,27.6,InHouse,0.635,6.581,1,0.0944,-0.8057,0.0537,0.214,-0.0589,-0.0313,0.6358,-0.6605,-0.3863,0.9354,1.0305,-0.2229,0.3229,-1.051,1.4594,0.8328,-0.3902,-1.1428,-0.5922,1.4072,-0.0729,-0.56,0.6083,0.1327
CMPD_10651,TRG_2051,IonChannel,415.259,0.665,1,3,2,135.589,Functional Assay,7.75,26.4,ChEMBL,0.441,7.617,1,-0.6991,0.1658,0.8027,-0.3603,-1.691,-1.3426,0.8627,2.291,-1.2271,0.1671,-1.2637,0.6311,0.0386,-0.1912,-0.532,0.7064,-0.4864,-0.7554,0.1107,-0.0313,0.6633,-0.6039,-0.384,0.0342
CMPD_10652,TRG_2052,IonChannel,418.838,2.458,3,6,2,121.808,HTS,8.26,27.2,InHouse,0.655,8.139,1,-1.9175,0.0377,-0.6097,-0.1482,0.6926,-0.8711,-0.6075,1.3714,-0.4184,0.1342,-1.0595,-0.7254,-0.2477,-0.5468,-0.4353,0.2248,-0.2901,0.2817,-0.103,-0.8468,1.4649,-2.1432,1.0402,0.2902
CMPD_10653,TRG_2053,Transporter,303.354,2.186,1,7,2,171.924,Functional Assay,7.61,25.9,ChEMBL,0.972,4.559,0,-1.3709,0.1093,-0.3874,-0.3438,-0.7133,0.8381,-1.4215,-0.0461,0.4806,-1.237,-0.0841,0.1386,-0.0878,0.2127,0.1286,0.4329,0.7458,-1.3783,1.1312,-1.1921,-3.1635,-0.2151,-0.547,0.3276
CMPD_10654,TRG_2054,GPCR,336.63,2.906,0,6,0,87.628,Binding Assay,7.82,22.6,ChEMBL,0.833,5.947,0,1.3741,-0.0859,-0.3972,0.5582,-0.83,0.7335,0.5088,1.8865,-0.9352,-0.4263,0.1022,1.0479,1.893,0.2952,-0.1344,-1.7284,-0.9389,2.3222,-2.0287,0.1654,-0.3146,-1.0825,1.2653,-1.3963
CMPD_10655,TRG_2055,Kinase,372.606,1.835,1,6,5,80.735,Functional Assay,6.26,30.1,InHouse,0.752,7.045,1,0.515,-0.8386,0.5948,0.2267,-0.8088,2.1585,0.8282,-0.4659,0.9093,0.4021,-1.5085,2.2225,-1.5524,2.2972,0.4199,0.0521,-1.0075,0.7063,1.412,-2.1918,-0.7398,-1.0379,-1.9849,-0.7235
CMPD_10656,TRG_2056,GPCR,330.105,2.263,1,5,4,64.114,Binding Assay,6.64,29.0,BindingDB,0.317,4.816,0,-1.2042,1.487,-1.1105,-0.7297,-0.9123,0.1619,-1.1602,1.4829,0.2495,-0.073,0.2529,-0.0053,0.0133,-0.1074,0.9964,-0.6327,0.6272,-0.2991,1.1974,0.8191,0.4017,0.3719,0.3653,1.8144
CMPD_10657,TRG_2057,GPCR,478.588,3.987,2,7,1,125.513,Binding Assay,8.06,22.7,ChEMBL,0.836,5.599,0,-1.001,-0.4669,-1.6808,1.0828,-0.5735,0.4056,0.5226,-1.1154,-0.0722,-0.1903,-1.1724,0.1534,-0.9311,0.4667,-0.2648,0.1611,-1.4226,-0.1594,-0.0507,-0.499,-1.7197,0.2055,-0.6936,0.8115
CMPD_10658,TRG_2058,IonChannel,389.278,1.714,2,4,3,140.396,Binding Assay,7.78,26.9,BindingDB,0.74,5.517,0,-0.1762,0.9158,-0.8961,1.0012,0.6502,-0.9786,0.8356,1.0067,1.9096,2.3281,0.2711,-0.4667,0.7545,2.3692,0.5143,-0.3833,-1.154,-1.336,2.963,0.9437,0.7398,0.7692,0.6635,-0.2935
CMPD_10659,TRG_2059,IonChannel,408.79,-0.392,0,4,9,150.832,Functional Assay,7.5,29.4,Literature,0.673,5.535,0,-0.4933,-0.3579,-0.8791,0.0253,-0.0545,-0.1076,-2.3374,-0.6737,0.4333,0.4607,0.0181,1.3093,1.6611,-0.0433,0.5311,-0.5755,-0.3762,0.8687,0.0522,-0.9298,-0.0685,0.0035,-0.5212,0.3564
CMPD_10660,TRG_2060,GPCR,403.031,5.649,1,4,3,237.955,Binding Assay,7.04,26.3,BindingDB,0.477,5.366,0,0.961,-0.658,-0.8846,0.2413,0.1703,-0.2233,0.9721,2.4722,-0.8909,-1.6353,-0.1622,1.1877,0.0907,0.1513,-0.0795,-1.0596,0.4949,-1.1444,-0.324,0.5189,0.0983,-2.2406,0.0145,1.289
CMPD_10661,TRG_2061,Enzyme,443.878,4.987,2,6,5,84.9,Functional Assay,7.37,24.4,ChEMBL,0.513,4.889,0,-0.0901,-0.0913,0.1854,-0.247,-1.5377,0.6418,-1.7987,-0.8675,3.0064,-0.9559,-0.0811,-2.2647,0.5335,1.9832,0.5575,-0.7217,-0.7541,0.3255,-0.1497,0.8238,-0.0501,-0.554,-0.0345,-0.9881
CMPD_10662,TRG_2062,IonChannel,364.482,0.174,2,3,7,112.794,HTS,8.24,29.3,ChEMBL,0.074,3.243,0,-1.1739,0.6561,-0.326,0.7378,-0.4731,0.0557,-0.1646,1.2803,0.1064,-1.278,0.956,0.2906,0.5334,1.2155,0.1747,0.4628,1.014,1.4165,-1.2379,-0.1925,1.4871,0.7938,0.0809,-0.0217
CMPD_10663,TRG_2063,Kinase,246.253,3.741,1,6,6,46.505,SPR,7.14,25.8,ChEMBL,0.021,4.738,0,0.5281,0.5539,1.2306,-1.5933,0.9883,0.2011,0.1975,-0.2268,-1.0041,1.5026,-1.2301,0.335,-0.4469,-0.3083,-0.1343,-2.4505,-1.4263,-2.2189,-0.1916,0.0843,-0.7062,0.3436,-1.4762,0.3042
CMPD_10664,TRG_2064,Kinase,381.975,1.595,4,5,4,128.613,Binding Assay,7.62,23.1,Literature,0.988,7.188,1,-0.2585,-0.8872,-1.4182,0.5311,0.2198,0.652,0.7047,0.7028,-0.0991,1.8316,-1.2689,1.6466,-1.1362,0.8542,0.1413,1.2493,1.2127,-0.762,0.8383,1.359,2.8387,-0.5251,-0.4361,0.1234
CMPD_10665,TRG_2065,Kinase,297.891,2.974,2,4,4,144.694,Binding Assay,7.6,21.5,Literature,0.519,4.239,0,0.3552,1.2953,-0.2203,0.2195,-0.3068,-0.4048,-1.9607,0.7054,-0.199,-1.0363,0.8566,-0.6566,-1.2843,0.2279,1.4211,0.2812,1.3595,0.0092,-0.9622,-0.2326,0.0063,-1.2591,0.7761,-0.4714
CMPD_10666,TRG_2066,Kinase,307.711,3.03,4,4,6,126.798,Functional Assay,6.8,16.2,BindingDB,0.683,8.701,1,0.1904,-0.7427,0.2899,-0.3559,-4.1381,0.908,0.0317,-1.4033,0.6287,2.0427,-1.448,0.1061,-1.503,0.7008,0.1592,0.0111,-0.0296,-0.3617,-0.2729,0.8166,-0.3166,0.7403,0.7414,-0.4858
CMPD_10667,TRG_2067,Kinase,396.909,2.078,2,4,3,70.769,HTS,6.85,30.9,BindingDB,0.52,6.486,0,0.4566,1.3446,0.4054,-1.3959,-0.3063,-0.5709,-0.6853,0.1245,0.2535,-1.5091,-0.2543,-0.7184,-1.5923,-0.1745,1.6423,-0.3841,-0.2487,-0.5854,0.7715,0.8982,-1.2748,-0.8355,1.0,-0.7511
CMPD_10668,TRG_2068,Kinase,449.063,1.089,1,4,2,162.105,Binding Assay,8.12,22.5,Literature,0.764,7.138,1,0.4748,-0.3462,0.4997,0.1115,0.6688,-0.4528,-0.2284,1.2184,-0.6194,-1.7765,0.0835,-0.1056,-0.2081,1.3369,-0.718,-1.0851,0.1293,-1.1345,-0.6921,1.2643,0.1198,-0.6654,-0.5458,0.6953
CMPD_10669,TRG_2069,GPCR,351.702,1.257,2,4,4,20.976,SPR,7.54,27.9,BindingDB,0.852,6.367,0,0.0956,0.8718,-0.4999,-0.4189,0.6648,0.2392,2.0679,0.1653,-0.5281,0.7032,0.147,0.3257,1.3438,0.7816,0.4211,0.9665,0.5182,-0.5815,1.0879,-1.4588,-0.3004,0.0137,0.2818,0.4736
CMPD_10670,TRG_2070,Kinase,374.707,0.851,1,5,0,17.215,Functional Assay,6.79,22.2,InHouse,0.912,4.471,0,0.9143,0.9204,0.1801,0.6114,-0.3161,-0.271,-1.2205,0.0492,0.5852,0.4533,-0.6016,0.5233,1.6447,-0.2691,0.524,-0.1439,-0.4097,1.7304,-2.0691,-0.6144,-1.5309,0.2715,-0.4815,1.5969
CMPD_10671,TRG_2071,Enzyme,486.177,1.003,2,5,5,135.891,Functional Assay,7.01,25.5,ChEMBL,0.714,4.921,0,0.6946,1.2176,1.0656,-1.0955,0.548,0.9686,1.1713,0.3072,-1.1399,-0.2938,-0.6444,0.418,-0.3751,0.3751,-0.1313,0.9742,-1.6959,-0.105,-0.0568,-0.6079,1.3121,-0.7879,-1.93,-0.8749
CMPD_10672,TRG_2072,Kinase,369.26,2.379,0,3,3,135.205,HTS,6.61,26.3,ChEMBL,0.259,3.177,0,-0.1765,1.8667,1.0728,0.2732,1.9677,0.2005,0.0774,-1.921,-0.261,0.6697,0.9563,-1.5273,0.2895,1.1246,-1.336,0.9627,0.8964,-0.45,-0.281,-1.0679,-0.1504,0.7211,2.4861,1.9311
CMPD_10673,TRG_2073,IonChannel,558.135,1.212,2,5,5,181.368,SPR,7.84,21.3,Literature,0.321,7.56,1,0.189,0.9225,0.9825,0.8318,0.4825,-0.3798,-1.4493,0.338,-0.8822,-0.6145,1.7868,0.0345,0.5663,0.3718,1.4406,0.2211,-0.1038,-0.2074,1.5114,0.6148,-0.2057,1.004,-0.0267,0.3453
CMPD_10674,TRG_2074,GPCR,395.241,3.728,3,2,4,194.804,HTS,7.05,27.9,Literature,0.347,5.914,0,0.1829,-0.4478,0.6903,0.4145,2.0278,1.893,-0.5847,1.4318,1.7346,-0.1639,0.1105,-1.1002,0.8303,1.5346,-0.018,-1.0072,1.2521,-0.6798,-0.1849,-0.8296,1.3004,-2.4387,0.2782,-2.1581
CMPD_10675,TRG_2075,Enzyme,209.139,5.177,2,4,1,67.115,Binding Assay,7.06,24.4,Literature,0.958,6.729,1,-0.4225,-1.7096,0.0657,-2.0749,0.1897,0.9499,-1.075,-2.0941,-0.0733,-1.1688,-0.9809,-0.1682,0.6315,0.1823,-1.2322,0.8744,-0.1005,-0.5209,0.0502,0.1537,0.1651,0.7595,-1.9893,-0.5249
CMPD_10676,TRG_2076,Kinase,410.267,1.456,1,4,9,118.806,Functional Assay,7.7,26.7,Literature,0.106,6.48,0,-0.4953,0.4245,-0.3517,-0.2205,-0.937,-1.5119,-0.1463,-0.2934,-0.689,1.3359,-0.5402,-0.7148,-0.7497,0.2988,-1.2452,-0.1819,0.4215,2.3055,1.4672,0.4656,-0.0586,0.1482,0.0474,0.4833
CMPD_10677,TRG_2077,GPCR,380.493,2.931,1,3,4,160.356,Functional Assay,6.19,29.4,InHouse,0.699,5.371,0,1.0422,0.0363,1.1148,1.5824,-0.7822,-0.7854,-0.0407,0.3687,-1.237,-1.011,-1.3668,0.4288,1.3789,0.3159,-0.8102,2.0752,1.5592,1.2084,0.1084,0.3241,-0.7462,0.6061,2.5749,1.3197
CMPD_10678,TRG_2078,Enzyme,453.18,3.399,0,4,2,120.989,Binding Assay,7.18,27.2,InHouse,0.705,8.017,1,-0.1959,1.1727,-1.5807,0.3861,1.2454,-0.7441,0.2032,-0.3745,1.2774,2.1336,-0.1734,-0.2676,-0.3616,-1.5451,-0.5764,0.4464,-0.5259,0.9912,1.5785,-1.578,0.2113,0.1233,-0.5871,-0.3375
CMPD_10679,TRG_2079,Enzyme,403.855,3.35,0,10,6,136.706,Functional Assay,7.19,24.7,InHouse,0.153,5.681,0,0.7647,-1.4359,0.3062,1.1586,-1.4578,-0.2789,0.5157,1.5397,-1.264,0.4209,-0.2265,-1.0186,0.8038,-1.4721,0.4435,-0.4578,-1.0163,-0.8732,0.583,0.3013,-0.3599,-1.9158,0.524,-0.4067
CMPD_10680,TRG_2080,Enzyme,338.924,2.637,0,4,5,119.636,Binding Assay,7.03,30.8,BindingDB,0.33,6.251,0,-0.7274,-1.5976,-1.4218,1.7547,0.4301,1.1914,-0.815,0.2377,0.3547,-0.9843,0.9382,-0.5269,0.9875,-0.1432,-0.1371,0.5468,-1.015,0.4986,-0.3761,1.8448,-0.5103,0.1158,-1.494,0.6273
